T1_TM,T2_TM,Reflection_Loss,SR,Radius_nm,OP_port_width_um,Mode_source_TM0
0.417012,0.425487,0.157501,0.980081648,35,1,0
0.405768,0.462433,0.131799,0.87746333,35,1,0
0.477237,0.411243,0.11152,1.160474464,35,1,0
0.450592,0.366305,0.183103,1.230100599,35,1,0
0.45537,0.406314,0.138316,1.12073421,35,1,0
0.41153,0.493332,0.095138,0.834184687,35,1,0
0.486554,0.347726,0.16572,1.399245383,35,1,0
0.36938,0.452584,0.178036,0.816157885,35,1,0
0.416158,0.402553,0.181289,1.033796792,35,1,0
0.431468,0.429208,0.139324,1.005265512,35,1,0
0.385958,0.461725,0.152317,0.835904489,35,1,0
0.437977,0.477872,0.084151,0.916515301,35,1,0
0.43088,0.397055,0.172065,1.085189709,35,1,0
0.517213,0.344665,0.138122,1.500625245,35,1,0
0.404928,0.459132,0.13594,0.881942448,35,1,0
0.531802,0.325345,0.142853,1.634578678,35,1,0
0.536597,0.357974,0.105429,1.498983166,35,1,0
0.384864,0.482807,0.132329,0.797138401,35,1,0
0.496487,0.415171,0.088342,1.195861464,35,1,0
0.419782,0.481665,0.098553,0.871522739,35,1,0
0.395952,0.437182,0.166866,0.905691451,35,1,0
0.483094,0.401139,0.115767,1.204305739,35,1,0
0.416859,0.418758,0.164383,0.995465161,35,1,0
0.349038,0.488288,0.162674,0.714819942,35,1,0
0.529106,0.343238,0.127656,1.541513469,35,1,0
0.514492,0.379554,0.105954,1.355517265,35,1,0
0.340476,0.480546,0.178978,0.70851906,35,1,0
0.472782,0.390572,0.136646,1.210486159,35,1,0
0.440774,0.41071,0.148516,1.073200068,35,1,0
0.392271,0.444939,0.16279,0.881628718,35,1,0
0.435033,0.376729,0.188238,1.154763769,35,1,0
0.426798,0.469383,0.103819,0.909274516,35,1,0
0.418646,0.427509,0.153845,0.979268273,35,1,0
0.481798,0.344719,0.173483,1.397654321,35,1,0
0.389965,0.49532,0.114715,0.78729912,35,1,0
0.410948,0.46322,0.125832,0.887155132,35,1,0
0.414561,0.414409,0.17103,1.000366787,35,1,0
0.519416,0.379029,0.101555,1.370385907,35,1,0
0.442476,0.420226,0.137298,1.0529477,35,1,0
0.472982,0.371618,0.1554,1.272763967,35,1,0
0.505126,0.346294,0.14858,1.458662293,35,1,0
0.538355,0.294926,0.166719,1.825390098,35,1,0
0.353982,0.476279,0.169739,0.743224035,35,1,0
0.444142,0.423439,0.132419,1.048892521,35,1,0
0.451245,0.427314,0.121441,1.056003314,35,1,0
0.45146,0.411024,0.137516,1.098378683,35,1,0
0.530277,0.362819,0.106904,1.461546942,35,1,0
0.504206,0.369771,0.126023,1.363562854,35,1,0
0.544339,0.294501,0.16116,1.848343469,35,1,0
0.4812,0.388109,0.130691,1.239857875,35,1,0
0.440283,0.434316,0.125401,1.013738845,35,1,0
0.47785,0.404552,0.117598,1.181183136,35,1,0
0.428418,0.414569,0.157013,1.033405778,35,1,0
0.410884,0.391463,0.197653,1.04961133,35,1,0
0.445509,0.337419,0.217072,1.320343549,35,1,0
0.407035,0.384692,0.208273,1.05808023,35,1,0
0.483376,0.349288,0.167336,1.383889512,35,1,0
0.427987,0.429187,0.142826,0.997204016,35,1,0
0.444767,0.348473,0.20676,1.276331308,35,1,0
0.452077,0.408556,0.139367,1.106523953,35,1,0
0.521121,0.351968,0.126911,1.480591986,35,1,0
0.552304,0.365716,0.08198,1.510199171,35,1,0
0.442737,0.411883,0.14538,1.074909622,35,1,0
0.466614,0.418297,0.115089,1.115508837,35,1,0
0.418637,0.477493,0.10387,0.876739554,35,1,0
0.399802,0.406446,0.193752,0.983653425,35,1,0
0.406023,0.426573,0.167404,0.951825362,35,1,0
0.580269,0.31324,0.106491,1.852474141,35,1,0
0.473687,0.334516,0.191797,1.416036901,35,1,0
0.527849,0.314331,0.15782,1.679277577,35,1,0
0.494879,0.381452,0.123669,1.297355893,35,1,0
0.461964,0.410792,0.127244,1.124569125,35,1,0
0.48659,0.333401,0.180009,1.459473727,35,1,0
0.397857,0.407956,0.194187,0.975244879,35,1,0
0.448461,0.419322,0.132217,1.069490749,35,1,0
0.412493,0.435918,0.151589,0.946262829,35,1,0
0.377288,0.467786,0.154926,0.806539743,35,1,0
0.447524,0.426356,0.12612,1.04964865,35,1,0
0.437337,0.445106,0.117557,0.982545731,35,1,0
0.443482,0.392362,0.164156,1.130287846,35,1,0
0.37096,0.469408,0.159632,0.790272002,35,1,0
0.39567,0.435784,0.168546,0.90794981,35,1,0
0.472828,0.391225,0.135947,1.208583296,35,1,0
0.469449,0.357669,0.172882,1.31252359,35,1,0
0.463744,0.394843,0.141413,1.174502271,35,1,0
0.409825,0.465201,0.124974,0.880963283,35,1,0
0.42146,0.422265,0.156275,0.998093614,35,1,0
0.400478,0.41483,0.184692,0.965402695,35,1,0
0.426331,0.383923,0.189746,1.110459649,35,1,0
0.437561,0.402737,0.159702,1.08646834,35,1,0
0.369174,0.472203,0.158623,0.78181206,35,1,0
0.495644,0.391363,0.112993,1.26645595,35,1,0
0.437628,0.432519,0.129853,1.011812198,35,1,0
0.44502,0.398156,0.156824,1.117702609,35,1,0
0.503438,0.360308,0.136254,1.397243469,35,1,0
0.425404,0.443168,0.131428,0.959915878,35,1,0
0.421954,0.457932,0.120114,0.92143375,35,1,0
0.420584,0.445483,0.133933,0.944107856,35,1,0
0.418,0.442461,0.139539,0.944716032,35,1,0
0.469662,0.382373,0.147965,1.228282332,35,1,0
0.378489,0.486836,0.134675,0.777446615,35,1,0
0.52721,0.350228,0.122562,1.505333668,35,1,0
0.418073,0.400227,0.1817,1.044589695,35,1,0
0.519273,0.331601,0.149126,1.56595728,35,1,0
0.450899,0.432954,0.116147,1.041447821,35,1,0
0.525163,0.297086,0.177751,1.767713726,35,1,0
0.42017,0.417406,0.162424,1.00662185,35,1,0
0.382769,0.424788,0.192443,0.901082422,35,1,0
0.461397,0.420822,0.117781,1.096418438,35,1,0
0.502896,0.403502,0.093602,1.246328395,35,1,0
0.41368,0.498431,0.087889,0.829964428,35,1,0
0.481648,0.337067,0.181285,1.42893846,35,1,0
0.464577,0.433807,0.101616,1.07093016,35,1,0
0.420151,0.412013,0.167836,1.019751804,35,1,0
0.423827,0.428446,0.147727,0.989219178,35,1,0
0.431059,0.461049,0.107892,0.934952684,35,1,0
0.463897,0.359979,0.176124,1.288677951,35,1,0
0.440797,0.413452,0.145751,1.06613827,35,1,0
0.299286,0.56736,0.133354,0.527506345,35,1,0
0.361573,0.483945,0.154482,0.747136555,35,1,0
0.401626,0.467933,0.130441,0.85829809,35,1,0
0.404113,0.478864,0.117023,0.843899312,35,1,0
0.485813,0.389129,0.125058,1.248462592,35,1,0
0.484398,0.373032,0.14257,1.298542752,35,1,0
0.404157,0.491994,0.103849,0.821467335,35,1,0
0.470459,0.377188,0.152353,1.247279871,35,1,0
0.491089,0.398423,0.110488,1.232581954,35,1,0
0.438811,0.436505,0.124684,1.005282872,35,1,0
0.434348,0.47514,0.090512,0.914147409,35,1,0
0.460361,0.32902,0.210619,1.399188499,35,1,0
0.479539,0.402917,0.117544,1.190168198,35,1,0
0.48917,0.375172,0.135658,1.303855298,35,1,0
0.440743,0.429158,0.130099,1.02699472,35,1,0
0.451624,0.393277,0.155099,1.148361079,35,1,0
0.38806,0.504149,0.107791,0.769732758,35,1,0
0.456975,0.400383,0.142642,1.141344662,35,1,0
0.40866,0.43027,0.16107,0.949775722,35,1,0
0.487563,0.395916,0.116521,1.23148092,35,1,0
0.42506,0.433581,0.141359,0.980347386,35,1,0
0.477707,0.345673,0.17662,1.381962143,35,1,0
0.400818,0.461572,0.13761,0.868375898,35,1,0
0.451351,0.357728,0.190921,1.261715605,35,1,0
0.405985,0.464363,0.129652,0.874283696,35,1,0
0.444036,0.434856,0.121108,1.021110437,35,1,0
