T1_TM,T2_TM,Reflection_loss,SR,Radius_nm,OP_port_width_um,Mode_source_TM0
0.450963,0.481368,0.067669,0.936836267,35,1,0
0.480493,0.443689,0.075818,1.082949994,35,1,0
0.49182,0.420295,0.087885,1.170178089,35,1,0
0.519703,0.383212,0.097085,1.356176216,35,1,0
0.501444,0.422904,0.075652,1.185715907,35,1,0
0.479223,0.454311,0.066466,1.054834684,35,1,0
0.485476,0.454982,0.059542,1.067022432,35,1,0
0.472734,0.454605,0.072661,1.039878576,35,1,0
0.49503,0.439932,0.065038,1.125242083,35,1,0
0.423477,0.517275,0.059248,0.818668987,35,1,0
0.514481,0.397838,0.087681,1.293192204,35,1,0
0.53501,0.375388,0.089602,1.425218707,35,1,0
0.424324,0.48572,0.089956,0.873597958,35,1,0
0.502239,0.413903,0.083858,1.213421985,35,1,0
0.438307,0.501734,0.059959,0.873584409,35,1,0
0.478747,0.455804,0.065449,1.050335232,35,1,0
0.45464,0.48014,0.06522,0.94689049,35,1,0
0.443684,0.433361,0.122955,1.023820787,35,1,0
0.517467,0.409202,0.073331,1.264575931,35,1,0
0.466789,0.443161,0.09005,1.053316966,35,1,0
0.497179,0.403372,0.099449,1.232557044,35,1,0
0.478419,0.427653,0.093928,1.118708392,35,1,0
0.394181,0.530566,0.075253,0.742944327,35,1,0
0.53102,0.380263,0.088717,1.396454559,35,1,0
0.497337,0.442446,0.060217,1.124062597,35,1,0
0.462806,0.475041,0.062153,0.974244328,35,1,0
0.391116,0.521983,0.086901,0.74928877,35,1,0
0.463544,0.494315,0.042141,0.93775022,35,1,0
0.469754,0.465881,0.064365,1.008313282,35,1,0
0.515212,0.398894,0.085894,1.291601278,35,1,0
0.543776,0.373491,0.082733,1.455927988,35,1,0
0.450842,0.462856,0.086302,0.974043763,35,1,0
0.516548,0.414042,0.06941,1.247573918,35,1,0
0.456506,0.464475,0.079019,0.982842995,35,1,0
0.498453,0.44189,0.059657,1.128002444,35,1,0
0.471405,0.427178,0.101417,1.103532953,35,1,0
0.457803,0.460596,0.081601,0.993936118,35,1,0
0.470154,0.440161,0.089685,1.068140976,35,1,0
0.456931,0.457705,0.085364,0.998308955,35,1,0
0.449047,0.475066,0.075887,0.945230768,35,1,0
0.506035,0.424793,0.069172,1.191250797,35,1,0
0.488786,0.417276,0.093938,1.171373384,35,1,0
0.467643,0.464666,0.067691,1.006406752,35,1,0
0.476605,0.455475,0.06792,1.04639113,35,1,0
0.532174,0.398931,0.068895,1.334000115,35,1,0
0.437866,0.491119,0.071015,0.891568031,35,1,0
0.529469,0.401433,0.069098,1.318947371,35,1,0
0.44825,0.478266,0.073484,0.937239946,35,1,0
0.484879,0.462466,0.052655,1.048464103,35,1,0
0.449522,0.476479,0.073999,0.943424579,35,1,0
0.419302,0.489832,0.090866,0.856011857,35,1,0
0.468901,0.466567,0.064532,1.005002497,35,1,0
0.451378,0.456293,0.092329,0.989228412,35,1,0
0.46048,0.458835,0.080685,1.003585167,35,1,0
0.494013,0.422862,0.083125,1.168260567,35,1,0
0.466272,0.467821,0.065907,0.996688905,35,1,0
0.479961,0.444202,0.075837,1.080501664,35,1,0
0.517662,0.416049,0.066289,1.244233251,35,1,0
0.48021,0.445942,0.073848,1.076844074,35,1,0
0.491452,0.439916,0.068632,1.117149638,35,1,0
0.428303,0.502961,0.068736,0.851563044,35,1,0
0.521968,0.414366,0.063666,1.259678642,35,1,0
0.417051,0.497008,0.085941,0.839123314,35,1,0
0.467245,0.44968,0.083075,1.03906111,35,1,0
0.466223,0.461771,0.072006,1.009641142,35,1,0
0.498652,0.399186,0.102162,1.249172065,35,1,0
0.491985,0.453173,0.054842,1.085644997,35,1,0
0.423668,0.502178,0.074154,0.843661013,35,1,0
0.442773,0.5108,0.046427,0.866822631,35,1,0
0.442214,0.486622,0.071164,0.908742309,35,1,0
0.511414,0.403204,0.085382,1.268375314,35,1,0
0.478842,0.455816,0.065342,1.050515998,35,1,0
0.468782,0.448403,0.082815,1.045447956,35,1,0
0.556461,0.3866,0.056939,1.439371443,35,1,0
0.483415,0.429466,0.087119,1.125618792,35,1,0
0.440367,0.479119,0.080514,0.919118215,35,1,0
0.403643,0.524669,0.071688,0.769328853,35,1,0
0.474879,0.438107,0.087014,1.083933834,35,1,0
0.470616,0.450057,0.079327,1.04568088,35,1,0
0.485193,0.44135,0.073457,1.099338394,35,1,0
0.49851,0.396858,0.104632,1.256141995,35,1,0
0.445771,0.462037,0.092192,0.964795027,35,1,0
0.47122,0.463529,0.065251,1.016592274,35,1,0
0.474761,0.435298,0.089941,1.090657435,35,1,0
0.452159,0.426102,0.121739,1.061152025,35,1,0
0.477401,0.453191,0.069408,1.053421184,35,1,0
0.490512,0.437856,0.071632,1.120258715,35,1,0
0.538698,0.396472,0.06483,1.35872899,35,1,0
0.483643,0.415627,0.10073,1.163646731,35,1,0
0.501557,0.43188,0.066563,1.161334167,35,1,0
0.505774,0.422147,0.072079,1.19809924,35,1,0
0.459784,0.448729,0.091487,1.02463625,35,1,0
0.465276,0.465774,0.06895,0.998930812,35,1,0
0.519686,0.417283,0.063031,1.245404198,35,1,0
0.526872,0.404596,0.068532,1.302217521,35,1,0
0.491547,0.444587,0.063866,1.10562612,35,1,0
0.493695,0.437019,0.069286,1.129687725,35,1,0
0.44124,0.48381,0.07495,0.912010913,35,1,0
0.48572,0.465397,0.048883,1.043668094,35,1,0
0.478224,0.437783,0.083993,1.092376817,35,1,0
0.398986,0.520233,0.080781,0.766937122,35,1,0
0.531461,0.393024,0.075515,1.352235487,35,1,0
0.494584,0.41563,0.089786,1.189962226,35,1,0
0.547457,0.380841,0.071702,1.437494913,35,1,0
0.501808,0.378204,0.119988,1.326818331,35,1,0
0.42678,0.478602,0.094618,0.891722141,35,1,0
0.487983,0.448853,0.063164,1.087177762,35,1,0
0.494333,0.430671,0.074996,1.147820494,35,1,0
0.49466,0.389794,0.115546,1.269029282,35,1,0
0.424644,0.494104,0.081252,0.859422308,35,1,0
0.485993,0.441865,0.072142,1.099867607,35,1,0
0.501995,0.427758,0.070247,1.173549063,35,1,0
0.430653,0.490298,0.079049,0.878349494,35,1,0
0.442854,0.459915,0.097231,0.962904015,35,1,0
0.504989,0.422941,0.07207,1.193993961,35,1,0
0.436561,0.497165,0.066274,0.878100832,35,1,0
0.439609,0.474961,0.08543,0.925568626,35,1,0
0.52239,0.427507,0.050103,1.221944904,35,1,0
0.443477,0.484574,0.071949,0.915189424,35,1,0
0.457872,0.462889,0.079239,0.989161548,35,1,0
0.463246,0.466853,0.069901,0.992273799,35,1,0
0.462617,0.432061,0.105322,1.070721495,35,1,0
0.465459,0.475423,0.059118,0.979041822,35,1,0
0.479739,0.434712,0.085549,1.103578921,35,1,0
0.522825,0.386769,0.090406,1.351775866,35,1,0
0.531943,0.391137,0.07692,1.359991512,35,1,0
0.504857,0.405541,0.089602,1.244897557,35,1,0
0.489684,0.463116,0.0472,1.057367916,35,1,0
0.44503,0.481622,0.073348,0.924023404,35,1,0
0.4799,0.444043,0.076057,1.080751189,35,1,0
0.541852,0.409697,0.048451,1.322567654,35,1,0
0.439022,0.50552,0.055458,0.868456243,35,1,0
0.497788,0.42764,0.074572,1.16403517,35,1,0
0.461338,0.4669,0.071762,0.988087385,35,1,0
0.442135,0.498583,0.059282,0.886783143,35,1,0
0.479247,0.465651,0.055102,1.029197833,35,1,0
0.471844,0.453698,0.074458,1.039995768,35,1,0
0.477336,0.422221,0.100443,1.130535904,35,1,0
0.467039,0.446309,0.086652,1.046447641,35,1,0
0.501363,0.425839,0.072798,1.177353413,35,1,0
0.447118,0.482429,0.070453,0.92680581,35,1,0
0.478767,0.437384,0.083849,1.094614801,35,1,0
0.489474,0.445202,0.065324,1.0994425,35,1,0
0.452747,0.466508,0.080745,0.970502114,35,1,0
0.47809,0.421793,0.100117,1.133470683,35,1,0
0.518494,0.42088,0.060626,1.231928341,35,1,0
0.485477,0.435747,0.078776,1.114125857,35,1,0
0.416332,0.498449,0.085219,0.835254961,35,1,0
0.430601,0.513985,0.055414,0.837769585,35,1,0
0.494546,0.392754,0.1127,1.259174954,35,1,0
0.489422,0.418328,0.09225,1.169947983,35,1,0
0.532231,0.386276,0.081493,1.377851588,35,1,0
0.446977,0.473851,0.079172,0.94328597,35,1,0
0.493419,0.431165,0.075416,1.14438556,35,1,0
0.454613,0.452357,0.09303,1.004987211,35,1,0
0.466503,0.46556,0.067937,1.002025518,35,1,0
0.481673,0.448182,0.070145,1.074726339,35,1,0
0.450599,0.470143,0.079258,0.958429669,35,1,0
0.422063,0.521041,0.056896,0.810037982,35,1,0
0.408448,0.520315,0.071237,0.785001393,35,1,0
0.388587,0.538505,0.072908,0.721603328,35,1,0
0.511594,0.388571,0.099835,1.316603658,35,1,0
0.524844,0.414868,0.060288,1.265086726,35,1,0
0.436197,0.493363,0.07044,0.884129941,35,1,0
0.511131,0.417411,0.071458,1.224526905,35,1,0
0.482198,0.437955,0.079847,1.101021794,35,1,0
0.481682,0.453221,0.065097,1.062797178,35,1,0
0.470263,0.466636,0.063101,1.007772654,35,1,0
0.46171,0.497709,0.040581,0.927670587,35,1,0
0.533774,0.384658,0.081568,1.387658647,35,1,0
0.461755,0.483101,0.055144,0.955814623,35,1,0
0.501071,0.437892,0.061037,1.144279868,35,1,0
0.485591,0.448025,0.066384,1.083848,35,1,0
0.452117,0.471251,0.076632,0.959397434,35,1,0
0.429631,0.469469,0.1009,0.915142427,35,1,0
0.464833,0.463796,0.071371,1.002235897,35,1,0
0.45354,0.466501,0.079959,0.972216566,35,1,0
0.460211,0.463831,0.075958,0.992195433,35,1,0
0.525694,0.375043,0.099263,1.40168994,35,1,0
0.479875,0.440779,0.079346,1.088697511,35,1,0
0.44874,0.44891,0.10235,0.999621305,35,1,0
0.448066,0.458564,0.09337,0.977106794,35,1,0
0.485733,0.413488,0.100779,1.174720911,35,1,0
0.479153,0.442037,0.07881,1.083965822,35,1,0
0.434972,0.497956,0.067072,0.873514929,35,1,0
0.505483,0.429756,0.064761,1.176209291,35,1,0
0.479754,0.421626,0.09862,1.137866261,35,1,0
0.427258,0.485546,0.087196,0.879953702,35,1,0
0.474323,0.429195,0.096482,1.10514568,35,1,0
0.498998,0.415948,0.085054,1.199664381,35,1,0
0.540947,0.382712,0.076341,1.413457117,35,1,0
0.548405,0.350809,0.100786,1.563258069,35,1,0
0.45257,0.474904,0.072526,0.952971548,35,1,0
0.447461,0.45974,0.092799,0.973291426,35,1,0
0.49245,0.440337,0.067213,1.118347993,35,1,0
0.485754,0.413891,0.100355,1.173627839,35,1,0
0.459721,0.458729,0.08155,1.002162497,35,1,0
0.443622,0.48459,0.071788,0.915458429,35,1,0
0.498976,0.420149,0.080875,1.187616774,35,1,0
0.486651,0.435477,0.077872,1.117512521,35,1,0
0.477295,0.456892,0.065813,1.044656068,35,1,0
0.448957,0.500348,0.050695,0.897289487,35,1,0
0.502026,0.416955,0.081019,1.204029212,35,1,0
0.468402,0.461688,0.06991,1.014542288,35,1,0
0.538203,0.400236,0.061561,1.344714119,35,1,0
0.490865,0.446094,0.063041,1.100362255,35,1,0
0.473465,0.425458,0.101077,1.11283605,35,1,0
0.46564,0.47175,0.06261,0.987048225,35,1,0
0.464015,0.466085,0.0699,0.99555875,35,1,0
0.47942,0.462146,0.058434,1.037377798,35,1,0
0.471509,0.444079,0.084412,1.061768289,35,1,0
0.488853,0.450256,0.060891,1.085722345,35,1,0
0.471935,0.44277,0.085295,1.065869413,35,1,0
0.480812,0.453067,0.066121,1.061238183,35,1,0
0.485415,0.426272,0.088313,1.138744745,35,1,0
0.445678,0.477779,0.076543,0.932812032,35,1,0
0.417572,0.496257,0.086171,0.841443043,35,1,0
0.486906,0.426447,0.086647,1.141773773,35,1,0
0.505744,0.415554,0.078702,1.217035572,35,1,0
0.491892,0.41908,0.089028,1.173742484,35,1,0
0.431795,0.503724,0.064481,0.857205533,35,1,0
0.505449,0.4035,0.091051,1.25266171,35,1,0
0.478429,0.413015,0.108556,1.158381657,35,1,0
0.468367,0.424326,0.107307,1.103790482,35,1,0
0.513088,0.364982,0.12193,1.405789875,35,1,0
0.438942,0.473473,0.087585,0.927068703,35,1,0
0.482878,0.433051,0.084071,1.115060351,35,1,0
0.456506,0.488538,0.054956,0.934432941,35,1,0
0.513673,0.426605,0.059722,1.204095123,35,1,0
0.485826,0.441805,0.072369,1.099638981,35,1,0
0.473961,0.439674,0.086365,1.077982778,35,1,0
0.406542,0.497386,0.096072,0.817357143,35,1,0
0.492761,0.431425,0.075814,1.142170713,35,1,0
0.487589,0.430846,0.081565,1.13170135,35,1,0
0.430664,0.480787,0.088549,0.895748013,35,1,0
0.450596,0.462586,0.086818,0.974080495,35,1,0
0.519536,0.384731,0.095733,1.350387673,35,1,0
0.481797,0.451629,0.066574,1.066798191,35,1,0
0.517191,0.395045,0.087764,1.309195155,35,1,0
0.458865,0.474661,0.066474,0.966721513,35,1,0
0.464924,0.47983,0.055246,0.968934831,35,1,0
0.502275,0.412014,0.085711,1.219072653,35,1,0
0.519632,0.395481,0.084887,1.313924057,35,1,0
0.499233,0.431426,0.069341,1.15716948,35,1,0
0.512173,0.38572,0.102107,1.327836254,35,1,0
0.49571,0.421748,0.082542,1.175370126,35,1,0
0.518362,0.40467,0.076968,1.28094991,35,1,0
0.486462,0.415603,0.097935,1.170496844,35,1,0
0.505858,0.413489,0.080653,1.223389256,35,1,0
0.451963,0.454013,0.094024,0.995484711,35,1,0
0.524497,0.425172,0.050331,1.233611338,35,1,0
0.469442,0.463433,0.067125,1.012966276,35,1,0
0.4315,0.50321,0.06529,0.857494883,35,1,0
0.450376,0.473652,0.075972,0.950858436,35,1,0
0.501331,0.425372,0.073297,1.178570757,35,1,0
0.564785,0.3482,0.087015,1.622013211,35,1,0
0.507274,0.418614,0.074112,1.211794159,35,1,0
0.468434,0.467705,0.063861,1.001558675,35,1,0
0.472515,0.465237,0.062248,1.01564364,35,1,0
0.452262,0.479021,0.068717,0.944138148,35,1,0
0.417563,0.485837,0.0966,0.859471387,35,1,0
0.487608,0.446815,0.065577,1.091297293,35,1,0
0.460586,0.449866,0.089548,1.023829318,35,1,0
0.497187,0.446834,0.055979,1.112688381,35,1,0
0.483277,0.425702,0.091021,1.135247192,35,1,0
0.504715,0.41875,0.076535,1.205289552,35,1,0
0.46077,0.468447,0.070783,0.983611807,35,1,0
0.509993,0.424906,0.065101,1.200248996,35,1,0
0.51993,0.406705,0.073365,1.278395889,35,1,0
0.464451,0.458858,0.076691,1.012188956,35,1,0
0.441856,0.428201,0.129943,1.03188923,35,1,0
0.475843,0.427857,0.0963,1.112154295,35,1,0
0.445723,0.477683,0.076594,0.933093704,35,1,0
0.495061,0.42231,0.082629,1.172269186,35,1,0
0.44293,0.464258,0.092812,0.954060027,35,1,0
0.457698,0.469127,0.073175,0.975637727,35,1,0
0.465152,0.45873,0.076118,1.01399952,35,1,0
0.467277,0.449077,0.083646,1.040527571,35,1,0
0.464969,0.450732,0.084299,1.031586397,35,1,0
0.455406,0.480209,0.064385,0.948349573,35,1,0
0.466989,0.452785,0.080226,1.031370297,35,1,0
0.448186,0.485555,0.066259,0.923038585,35,1,0
0.52173,0.378011,0.100259,1.380197931,35,1,0
0.460402,0.459021,0.080577,1.003008577,35,1,0
0.456871,0.453402,0.089727,1.007651047,35,1,0
0.489432,0.416389,0.094179,1.1754201,35,1,0
0.516549,0.413715,0.069736,1.248562416,35,1,0
0.494353,0.431171,0.074476,1.146535829,35,1,0
0.48512,0.445806,0.069074,1.088186341,35,1,0
0.52693,0.399149,0.073921,1.320133584,35,1,0
0.459799,0.457155,0.083046,1.005783596,35,1,0
0.395448,0.538575,0.065977,0.734248712,35,1,0
0.4354,0.447719,0.116881,0.972484974,35,1,0
0.459842,0.453269,0.086889,1.014501323,35,1,0
0.449694,0.475078,0.075228,0.946568774,35,1,0
0.509182,0.413326,0.077492,1.231913792,35,1,0
0.469362,0.463945,0.066693,1.011675953,35,1,0
0.52051,0.402972,0.076518,1.291677834,35,1,0
0.479296,0.437061,0.083643,1.096634108,35,1,0
0.493863,0.413745,0.092392,1.193641011,35,1,0
0.473084,0.445796,0.08112,1.061211855,35,1,0
0.48347,0.442371,0.074159,1.092906181,35,1,0
0.491687,0.415966,0.092347,1.182036513,35,1,0
0.499542,0.431977,0.068481,1.15640879,35,1,0
0.427298,0.489715,0.082987,0.872544235,35,1,0
0.481913,0.436141,0.081946,1.104947712,35,1,0
0.499654,0.434241,0.066105,1.150637549,35,1,0
0.491575,0.440032,0.068393,1.117134663,35,1,0
0.463594,0.475273,0.061133,0.975426755,35,1,0
0.475386,0.464997,0.059617,1.02234208,35,1,0
0.497407,0.41611,0.086483,1.195373819,35,1,0
0.459157,0.458471,0.082372,1.001496278,35,1,0
0.425287,0.503997,0.070716,0.843828436,35,1,0
0.46085,0.466403,0.072747,0.988093987,35,1,0
0.517961,0.415625,0.066414,1.246221955,35,1,0
0.48011,0.425252,0.094638,1.129001157,35,1,0
0.455026,0.474469,0.070505,0.959021559,35,1,0
0.462471,0.451723,0.085806,1.023793342,35,1,0
0.475059,0.455221,0.06972,1.043578833,35,1,0
0.444231,0.470496,0.085273,0.944175934,35,1,0
0.525958,0.396159,0.077883,1.327643699,35,1,0
0.474343,0.430286,0.095371,1.102390038,35,1,0
0.535592,0.395008,0.0694,1.355901653,35,1,0
0.496595,0.463345,0.04006,1.071760783,35,1,0
0.457542,0.454562,0.087896,1.006555761,35,1,0
0.433434,0.471658,0.094908,0.918958228,35,1,0
0.502307,0.444727,0.052966,1.129472688,35,1,0
0.515876,0.410768,0.073356,1.255881666,35,1,0
0.505339,0.416035,0.078626,1.214655017,35,1,0
0.475971,0.456437,0.067592,1.042796706,35,1,0
0.420922,0.487464,0.091614,0.863493509,35,1,0
0.461586,0.481196,0.057218,0.959247375,35,1,0
0.48642,0.449963,0.063617,1.081022217,35,1,0
0.492806,0.439955,0.067239,1.120128195,35,1,0
0.514174,0.420942,0.064884,1.221484195,35,1,0
0.39056,0.535938,0.073502,0.728741011,35,1,0
0.518138,0.408686,0.073176,1.26781441,35,1,0
0.542001,0.389212,0.068787,1.392559839,35,1,0
0.470019,0.437284,0.092697,1.074859817,35,1,0
0.491408,0.426939,0.081653,1.151002836,35,1,0
0.48433,0.426444,0.089226,1.135741152,35,1,0
0.585791,0.347719,0.06649,1.684667792,35,1,0
0.478854,0.435146,0.086,1.100444449,35,1,0
0.351104,0.567184,0.081712,0.619030156,35,1,0
0.434112,0.452746,0.113142,0.958842265,35,1,0
0.499389,0.434273,0.066338,1.149942548,35,1,0
0.501089,0.415593,0.083318,1.205720501,35,1,0
0.416881,0.480688,0.102431,0.867259012,35,1,0
0.520814,0.412645,0.066541,1.262135734,35,1,0
0.567866,0.352201,0.079933,1.612335002,35,1,0
0.479771,0.426504,0.093725,1.124892146,35,1,0
0.432601,0.501961,0.065438,0.861821934,35,1,0
0.529561,0.399809,0.07063,1.324534965,35,1,0
0.478413,0.425062,0.096525,1.125513455,35,1,0
0.470088,0.458542,0.07137,1.025179809,35,1,0
0.489302,0.433949,0.076749,1.127556464,35,1,0
0.508966,0.39581,0.095224,1.285884642,35,1,0
0.493242,0.449915,0.056843,1.096300412,35,1,0
0.465174,0.467207,0.067619,0.99564861,35,1,0
0.453841,0.453695,0.092464,1.000321802,35,1,0
0.470845,0.45374,0.075415,1.037697801,35,1,0
0.529608,0.400498,0.069894,1.322373645,35,1,0
0.427746,0.50379,0.068464,0.849056154,35,1,0
0.482969,0.422557,0.094474,1.142967694,35,1,0
0.457553,0.459574,0.082873,0.995602449,35,1,0
0.458662,0.469473,0.071865,0.976972052,35,1,0
0.539538,0.381295,0.079167,1.415014621,35,1,0
0.479461,0.453136,0.067403,1.058095141,35,1,0
0.505849,0.421146,0.073005,1.201125026,35,1,0
0.452036,0.486986,0.060978,0.928232023,35,1,0
0.447294,0.470433,0.082273,0.9508134,35,1,0
0.447785,0.484171,0.068044,0.924848865,35,1,0
0.458066,0.452267,0.089667,1.012822072,35,1,0
0.451759,0.459682,0.088559,0.982764172,35,1,0
0.511582,0.432,0.056418,1.184217593,35,1,0
0.476702,0.433534,0.089764,1.099572352,35,1,0
0.414513,0.531783,0.053704,0.779477719,35,1,0
0.435126,0.499216,0.065658,0.871618698,35,1,0
0.473255,0.459063,0.067682,1.030915147,35,1,0
0.402869,0.503664,0.093467,0.799876505,35,1,0
0.480152,0.428947,0.090901,1.119373722,35,1,0
0.491717,0.419375,0.088908,1.172499553,35,1,0
0.542276,0.362166,0.095558,1.497313387,35,1,0
0.498397,0.404784,0.096819,1.231266552,35,1,0
0.547861,0.389145,0.062994,1.407858253,35,1,0
0.549527,0.375972,0.074501,1.461616823,35,1,0
0.53839,0.372391,0.089219,1.445765338,35,1,0
0.487402,0.425587,0.087011,1.145246448,35,1,0
0.39367,0.544228,0.062102,0.723354917,35,1,0
0.499188,0.388481,0.112331,1.28497404,35,1,0
0.477472,0.468345,0.054183,1.019487771,35,1,0
0.497641,0.422294,0.080065,1.178423089,35,1,0
0.478463,0.453283,0.068254,1.055550285,35,1,0
0.485134,0.391238,0.123628,1.239997137,35,1,0
0.442955,0.479888,0.077157,0.923038292,35,1,0
0.536252,0.371706,0.092042,1.442677815,35,1,0
0.502257,0.437922,0.059821,1.146909724,35,1,0
0.502427,0.411554,0.086019,1.22080456,35,1,0
0.455878,0.433601,0.110521,1.051376727,35,1,0
0.465244,0.442054,0.092702,1.052459654,35,1,0
0.49445,0.431603,0.073947,1.145612982,35,1,0
0.46378,0.464432,0.071788,0.998596135,35,1,0
0.496689,0.422943,0.080368,1.174363921,35,1,0
0.446566,0.491443,0.061991,0.908683204,35,1,0
0.469101,0.451401,0.079498,1.039211256,35,1,0
0.47318,0.438285,0.088535,1.079617144,35,1,0
0.446123,0.477321,0.076556,0.934639373,35,1,0
0.494168,0.436605,0.069227,1.131842283,35,1,0
0.454934,0.48033,0.064736,0.947128016,35,1,0
0.459761,0.449536,0.090703,1.022745676,35,1,0
0.423766,0.495084,0.08115,0.855947678,35,1,0
0.478193,0.457123,0.064684,1.046092627,35,1,0
0.448258,0.461428,0.090314,0.971458169,35,1,0
0.458531,0.461,0.080469,0.994644252,35,1,0
0.531387,0.395451,0.073162,1.343749289,35,1,0
0.45501,0.469545,0.075445,0.969044501,35,1,0
0.518899,0.406643,0.074458,1.27605541,35,1,0
0.506235,0.42582,0.067945,1.1888474,35,1,0
0.472059,0.419307,0.108634,1.125807583,35,1,0
0.468667,0.436012,0.095321,1.074894728,35,1,0
0.45649,0.444506,0.099004,1.026960266,35,1,0
0.52929,0.386242,0.084468,1.37035848,35,1,0
0.475284,0.423367,0.101349,1.12262883,35,1,0
0.464302,0.475747,0.059951,0.975943096,35,1,0
0.493411,0.399538,0.107051,1.234953872,35,1,0
0.405801,0.507202,0.086997,0.800077681,35,1,0
0.508719,0.413184,0.078097,1.231216601,35,1,0
0.468594,0.443792,0.087614,1.055886541,35,1,0
0.437476,0.467839,0.094685,0.935099468,35,1,0
0.435784,0.45812,0.106096,0.951244216,35,1,0
0.523327,0.410604,0.066069,1.274529717,35,1,0
0.462614,0.467277,0.070109,0.990020908,35,1,0
0.407946,0.509883,0.082171,0.800077665,35,1,0
0.523492,0.401834,0.074674,1.30275686,35,1,0
0.497417,0.432549,0.070034,1.149966825,35,1,0
0.453586,0.487761,0.058653,0.929934948,35,1,0
0.517926,0.409178,0.072896,1.265771865,35,1,0
0.496685,0.413838,0.089477,1.200191863,35,1,0
0.48004,0.447635,0.072325,1.072391569,35,1,0
0.39742,0.530359,0.072221,0.749341484,35,1,0
0.423288,0.481267,0.095445,0.879528412,35,1,0
0.49993,0.417559,0.082511,1.197267931,35,1,0
0.47025,0.436839,0.092911,1.076483556,35,1,0
0.48412,0.452215,0.063665,1.070552724,35,1,0
0.424913,0.496555,0.078532,0.855721924,35,1,0
0.472259,0.461648,0.066093,1.022985045,35,1,0
0.501713,0.416036,0.082251,1.205936505,35,1,0
0.498808,0.414849,0.086343,1.202384482,35,1,0
0.468725,0.448028,0.083247,1.046195773,35,1,0
0.580046,0.337369,0.082585,1.719322167,35,1,0
0.444397,0.452444,0.103159,0.982214374,35,1,0
0.443145,0.49399,0.062865,0.897072815,35,1,0
0.436555,0.494638,0.068807,0.882574731,35,1,0
0.510175,0.395768,0.094057,1.289075923,35,1,0
0.377649,0.553182,0.069169,0.682684903,35,1,0
0.549172,0.377224,0.073604,1.455824656,35,1,0
0.446827,0.472842,0.080331,0.944981622,35,1,0
0.495428,0.405017,0.099555,1.223227667,35,1,0
0.524844,0.403326,0.07183,1.301289776,35,1,0
0.427008,0.49229,0.080702,0.867391172,35,1,0
0.441819,0.468836,0.089345,0.942374306,35,1,0
0.50224,0.431724,0.066036,1.163335835,35,1,0
0.458669,0.479158,0.062173,0.957239574,35,1,0
0.448068,0.441656,0.110276,1.014518086,35,1,0
0.4667,0.437137,0.096163,1.067628684,35,1,0
0.453754,0.452319,0.093927,1.00317254,35,1,0
0.487655,0.43025,0.082095,1.133422429,35,1,0
0.486733,0.439637,0.07363,1.107124742,35,1,0
0.424767,0.513766,0.061467,0.826771332,35,1,0
0.454396,0.489522,0.056082,0.928244287,35,1,0
0.472311,0.433964,0.093725,1.088364473,35,1,0
0.450961,0.466627,0.082412,0.966427146,35,1,0
0.397423,0.511733,0.090844,0.776621793,35,1,0
0.493105,0.430846,0.076049,1.144504069,35,1,0
0.454797,0.476277,0.068926,0.954900195,35,1,0
0.480131,0.462967,0.056902,1.037073917,35,1,0
0.40494,0.531025,0.064035,0.762562968,35,1,0
0.518518,0.403663,0.077819,1.284531899,35,1,0
0.475296,0.459512,0.065192,1.034349484,35,1,0
0.483538,0.437836,0.078626,1.104381549,35,1,0
0.448752,0.499011,0.052237,0.899282781,35,1,0
0.528103,0.394492,0.077405,1.338691279,35,1,0
0.379537,0.528034,0.092429,0.718773791,35,1,0
0.482431,0.415959,0.10161,1.159804211,35,1,0
0.510689,0.427599,0.061712,1.194317573,35,1,0
0.408313,0.524467,0.06722,0.77852944,35,1,0
0.504244,0.440074,0.055682,1.145816385,35,1,0
0.452681,0.484193,0.063126,0.934918514,35,1,0
0.465691,0.448944,0.085365,1.037303093,35,1,0
0.48648,0.423204,0.090316,1.149516545,35,1,0
0.454058,0.475487,0.070455,0.954932522,35,1,0
0.486501,0.425375,0.088124,1.143699089,35,1,0
0.480517,0.45256,0.066923,1.061775234,35,1,0
0.518489,0.405496,0.076015,1.278653797,35,1,0
0.434839,0.481432,0.083729,0.903219977,35,1,0
0.499902,0.416231,0.083867,1.201020587,35,1,0
0.489789,0.431042,0.079169,1.136290663,35,1,0
0.418004,0.515223,0.066773,0.811306949,35,1,0
0.463821,0.455995,0.080184,1.017162469,35,1,0
0.508109,0.428316,0.063575,1.186294698,35,1,0
0.420526,0.518604,0.06087,0.810880749,35,1,0
0.505798,0.419978,0.074224,1.204344037,35,1,0
0.496487,0.434916,0.068597,1.141569866,35,1,0
0.404399,0.493424,0.102177,0.819577078,35,1,0
0.47559,0.416756,0.107654,1.141171333,35,1,0
0.378276,0.52115,0.100574,0.725848604,35,1,0
0.458729,0.456917,0.084354,1.003965709,35,1,0
0.526311,0.394905,0.078784,1.332753447,35,1,0
0.468666,0.451709,0.079625,1.037539655,35,1,0
0.467394,0.434432,0.098174,1.075873785,35,1,0
0.461364,0.452588,0.086048,1.019390704,35,1,0
0.519358,0.410749,0.069893,1.264416955,35,1,0
0.478528,0.431781,0.089691,1.108265533,35,1,0
0.533737,0.386082,0.080181,1.382444662,35,1,0
0.472042,0.414857,0.113101,1.137842678,35,1,0
0.499081,0.4198,0.081119,1.188854216,35,1,0
