T1_TM,T2_TM,Reflection_Loss,SR,Radius_nm,OP_port_width_um,Mode_source_TM0
0.394399,0.459278,0.146323,0.8587369741,35,1,0
0.431456,0.42405,0.144494,1.017464922,35,1,0
0.418203,0.418813,0.162984,0.9985435027,35,1,0
0.451644,0.384288,0.164068,1.175274794,35,1,0
0.353324,0.506198,0.140478,0.697995646,35,1,0
0.43736,0.389366,0.173274,1.123261918,35,1,0
0.540649,0.383662,0.075689,1.409180477,35,1,0
0.455053,0.370129,0.174818,1.229444329,35,1,0
0.436704,0.399799,0.163497,1.092308885,35,1,0
0.425864,0.355167,0.218969,1.19905284,35,1,0
0.326194,0.5091,0.164706,0.6407267727,35,1,0
0.344488,0.461139,0.194373,0.7470372274,35,1,0
0.46797,0.349931,0.182099,1.337320786,35,1,0
0.425734,0.389126,0.18514,1.094077497,35,1,0
0.357486,0.395421,0.247093,0.9040642758,35,1,0
0.357553,0.467548,0.174899,0.7647407325,35,1,0
0.319517,0.512341,0.168142,0.6236412858,35,1,0
0.423948,0.35084,0.225212,1.208379888,35,1,0
0.38044,0.41034,0.20922,0.9271335965,35,1,0
0.438629,0.37116,0.190211,1.181778748,35,1,0
0.409313,0.436064,0.154623,0.9386535004,35,1,0
0.451804,0.40874,0.139456,1.105357929,35,1,0
0.511867,0.30781,0.180323,1.662931679,35,1,0
0.372975,0.473388,0.153637,0.787884357,35,1,0
0.418489,0.423768,0.157743,0.987542712,35,1,0
0.398239,0.396103,0.205658,1.005392537,35,1,0
0.416879,0.38213,0.200991,1.090935022,35,1,0
0.390464,0.44744,0.162096,0.8726622564,35,1,0
0.453812,0.337076,0.209112,1.346319524,35,1,0
0.439081,0.397186,0.163733,1.105479549,35,1,0
0.469806,0.403168,0.127026,1.165285935,35,1,0
0.355106,0.439107,0.205787,0.8087003851,35,1,0
0.399195,0.347409,0.253396,1.149063496,35,1,0
0.424346,0.37956,0.196094,1.11799452,35,1,0
0.36018,0.458855,0.180965,0.7849538525,35,1,0
0.37619,0.481019,0.142791,0.7820688996,35,1,0
0.346608,0.418118,0.235274,0.8289717257,35,1,0
0.504908,0.319263,0.175829,1.581479846,35,1,0
0.411533,0.484657,0.10381,0.8491221627,35,1,0
0.315795,0.527535,0.15667,0.598623788,35,1,0
0.479801,0.332399,0.1878,1.443448988,35,1,0
0.392971,0.467879,0.13915,0.8398987772,35,1,0
0.469951,0.349533,0.180516,1.344511105,35,1,0
0.38658,0.400497,0.212923,0.965250676,35,1,0
0.306155,0.432262,0.261583,0.7082625815,35,1,0
0.56208,0.276296,0.161624,2.034339983,35,1,0
